start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,vigilance_score,vigilance_level,high_vigilance,avoidance_behavior,rat_presence_duration,immediate_rat_threat,vigilance_x_rat_presence,merge_date,merge_hour,total_bat_landings_hour,avg_food_availability,total_rat_minutes_hour,total_rat_arrivals_hour,high_competition,rat_activity_level
2018-02-15 18:52:00,6,bat,2018-02-15 18:49:00,2018-02-15 18:55:00,179,1,0,2,2018-02-15 17:26:00,1.440277778,0,6,medium,0,0,360.0,0,36.0,2018-02-15,18,63,3.911153636,8.383333333,9,0,low
2018-02-15 18:52:00,6,fast,2018-02-15 18:49:00,2018-02-15 18:55:00,201,0,1,2,2018-02-15 17:26:00,1.446388889,0,6,medium,0,0,360.0,0,36.0,2018-02-15,18,63,3.911153636,8.383333333,9,0,low
2018-02-15 18:54:00,1,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321,1,0,2,2018-02-15 17:26:00,1.479722222,0,1,low,0,0,360.0,0,6.0,2018-02-15,18,63,3.911153636,8.383333333,9,0,low
2018-02-04 18:33:00,3,both,2018-02-04 18:32:00,2018-02-04 18:50:00,77,1,0,2,2018-02-04 17:17:00,1.274722222,0,3,medium,0,0,1080.0,0,54.0,2018-02-04,18,122,3.9666295885,3.033333333,20,1,low
2018-02-04 18:32:00,155,fast,2018-02-04 18:32:00,2018-02-04 18:50:00,42,0,0,2,2018-02-04 17:17:00,1.265,0,155,very_high,1,1,1080.0,0,2790.0,2018-02-04,18,122,3.9666295885,3.033333333,20,1,low
2018-02-04 18:46:00,1,fast,2018-02-04 18:32:00,2018-02-04 18:50:00,856,0,0,2,2018-02-04 17:17:00,1.491111111,0,1,low,0,0,1080.0,0,18.0,2018-02-04,18,122,3.9666295885,3.033333333,20,1,low
2018-02-04 18:47:00,1,fast,2018-02-04 18:32:00,2018-02-04 18:50:00,933,0,0,2,2018-02-04 17:17:00,1.5125,0,1,low,0,0,1080.0,0,18.0,2018-02-04,18,122,3.9666295885,3.033333333,20,1,low
2018-02-03 17:51:00,29,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.592777778,0,29,very_high,1,0,0.0,1,0.0,2018-02-03,17,63,3.9746941045,0.666666667,1,0,low
2018-02-02 18:30:00,4,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.260555556,0,4,medium,0,0,0.0,1,0.0,2018-02-02,18,91,4.0,0.133333333,1,1,low
2018-02-05 23:22:00,1,fast,2018-02-05 23:21:00,2018-02-05 23:26:00,77,0,0,2,2018-02-05 17:18:00,6.072222222,0,1,low,0,0,300.0,0,5.0,2018-02-05,23,166,1.2577956989999999,1.3,8,1,low
2018-02-05 23:22:00,1,fast,2018-02-05 23:21:00,2018-02-05 23:26:00,110,0,0,2,2018-02-05 17:18:00,6.081388889,0,1,low,0,0,300.0,0,5.0,2018-02-05,23,166,1.2577956989999999,1.3,8,1,low
2018-02-05 23:25:00,6,fast,2018-02-05 23:21:00,2018-02-05 23:26:00,253,0,0,2,2018-02-05 17:18:00,6.121111111,0,6,medium,0,0,300.0,0,30.0,2018-02-05,23,166,1.2577956989999999,1.3,8,1,low
2018-02-16 22:18:00,2,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,25,1,0,2,2018-02-16 17:27:00,4.860277778,0,2,low,0,0,240.00000000000003,1,8.000000000000002,2018-02-16,22,135,2.898387097,0.0,0,1,none
2018-02-16 22:21:00,16,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,181,1,0,2,2018-02-16 17:27:00,4.903611111,0,16,high,0,0,240.00000000000003,0,64.00000000000001,2018-02-16,22,135,2.898387097,0.0,0,1,none
2018-02-16 22:21:00,2,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,201,1,0,2,2018-02-16 17:27:00,4.909166667,0,2,low,0,0,240.00000000000003,0,8.000000000000002,2018-02-16,22,135,2.898387097,0.0,0,1,none
2018-02-16 22:21:00,1,fast,2018-02-16 22:18:00,2018-02-16 22:22:00,206,0,1,2,2018-02-16 17:27:00,4.910555556,0,1,low,0,0,240.00000000000003,0,4.000000000000001,2018-02-16,22,135,2.898387097,0.0,0,1,none
2018-02-16 22:22:00,76,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,250,1,0,2,2018-02-16 17:27:00,4.922777778,0,76,very_high,1,0,240.00000000000003,0,304.00000000000006,2018-02-16,22,135,2.898387097,0.0,0,1,none
2018-02-19 00:33:00,58,fast,2018-02-19 00:31:00,2018-02-19 00:34:00,157,0,1,2,2018-02-18 17:29:00,7.078055556,0,58,very_high,1,1,180.0,0,174.0,2018-02-19,0,86,1.8886328725000001,3.616666667,1,1,low
2018-02-19 01:33:00,3,rat,2018-02-19 01:33:00,2018-02-19 01:33:00,6,1,0,2,2018-02-18 17:29:00,8.078333333,0,3,medium,0,0,0.0,1,0.0,2018-02-19,1,77,1.153353815,0.2,1,0,low
2018-02-10 21:08:00,5,rat,2018-02-10 21:04:00,2018-02-10 21:11:00,222,1,0,2,2018-02-10 17:22:00,3.771111111,0,5,medium,0,0,420.0,0,35.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:36:00,1,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,68,1,0,2,2018-02-10 17:22:00,4.236666667,0,1,low,0,0,60.00000000000001,0,1.0000000000000002,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:36:00,2,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,75,1,0,2,2018-02-10 17:22:00,4.238611111,0,2,low,0,0,60.00000000000001,0,2.0000000000000004,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:44:00,1,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,6,1,0,2,2018-02-10 17:22:00,4.368333333,0,1,low,0,0,420.0,1,7.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:45:00,6,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,86,0,0,2,2018-02-10 17:22:00,4.390555556,0,6,medium,0,0,420.0,0,42.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:45:00,4,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,92,1,0,2,2018-02-10 17:22:00,4.392222222,0,4,medium,0,0,420.0,0,28.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:46:00,13,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,137,1,0,2,2018-02-10 17:22:00,4.404722222,0,13,high,0,0,420.0,0,91.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:46:00,1,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,155,1,0,2,2018-02-10 17:22:00,4.409722222,0,1,low,0,0,420.0,0,7.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:46:00,2,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,158,0,1,2,2018-02-10 17:22:00,4.410555556,0,2,low,0,0,420.0,0,14.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-10 21:47:00,1,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,224,1,0,2,2018-02-10 17:22:00,4.428888889,0,1,low,0,0,420.0,0,7.0,2018-02-10,21,152,2.9319892475,4.333333333,10,1,low
2018-02-11 00:32:00,1,rat,2018-02-11 00:31:00,2018-02-11 00:33:00,35,1,0,2,2018-02-10 17:22:00,7.1725,0,1,low,0,0,120.00000000000001,0,2.0000000000000004,2018-02-11,0,119,1.212096774,2.95,2,1,low
2018-02-11 01:09:00,5,fast,2018-02-11 01:09:00,2018-02-11 01:10:00,7,0,1,2,2018-02-10 17:22:00,7.794722222,0,5,medium,0,0,60.00000000000001,1,5.000000000000001,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-11 01:54:00,44,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,105,1,0,2,2018-02-10 17:22:00,8.544444444,0,44,very_high,1,0,360.0,0,264.0,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-11 01:55:00,3,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,132,1,0,2,2018-02-10 17:22:00,8.551944444,0,3,medium,0,0,360.0,0,18.0,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-11 01:56:00,1,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,242,0,1,2,2018-02-10 17:22:00,8.5825,0,1,low,0,0,360.0,0,6.0,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-11 01:57:00,6,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,269,0,1,2,2018-02-10 17:22:00,8.59,0,6,medium,0,0,360.0,0,36.0,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-11 01:57:00,24,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,286,1,0,2,2018-02-10 17:22:00,8.594722222,0,24,very_high,1,0,360.0,0,144.0,2018-02-11,1,105,0.94160178,6.05,1,1,low
2018-02-10 19:25:00,97,fast,2018-02-10 19:24:00,2018-02-10 19:25:00,13,0,1,2,2018-02-10 17:22:00,2.05,0,97,very_high,1,1,60.00000000000001,1,97.00000000000003,2018-02-10,19,94,3.9352278545,0.25,1,1,low
2018-02-17 20:50:00,2,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,20,1,0,2,2018-02-17 17:28:00,3.370555556,0,2,low,0,0,120.00000000000001,1,4.000000000000001,2018-02-17,20,133,3.0,1.366666667,2,1,low
2018-02-17 20:50:00,1,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,35,1,0,2,2018-02-17 17:28:00,3.374722222,0,1,low,0,0,120.00000000000001,0,2.0000000000000004,2018-02-17,20,133,3.0,1.366666667,2,1,low
2018-02-17 20:50:00,2,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,42,1,0,2,2018-02-17 17:28:00,3.376666667,0,2,low,0,0,120.00000000000001,0,4.000000000000001,2018-02-17,20,133,3.0,1.366666667,2,1,low
2018-02-17 17:42:00,50,fast,2018-02-17 17:40:00,2018-02-17 17:43:00,139,0,1,2,2018-02-17 17:28:00,0.247777778,0,50,very_high,1,1,180.0,0,150.0,2018-02-17,17,21,4.0,5.283333333,3,0,low
2018-03-18 21:37:00,3,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,2,0,1,3,2018-03-18 17:50:00,3.795555556,1,3,medium,0,0,180.0,1,9.0,2018-03-18,21,147,3.0,2.333333333,1,1,low
2018-03-18 21:38:00,2,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,73,0,1,3,2018-03-18 17:50:00,3.815277778,1,2,low,0,0,180.0,0,6.0,2018-03-18,21,147,3.0,2.333333333,1,1,low
2018-03-18 21:39:00,1,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,105,0,1,3,2018-03-18 17:50:00,3.824166667,1,1,low,0,0,180.0,0,3.0,2018-03-18,21,147,3.0,2.333333333,1,1,low
2018-03-18 21:39:00,2,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,130,0,1,3,2018-03-18 17:50:00,3.831111111,1,2,low,0,0,180.0,0,6.0,2018-03-18,21,147,3.0,2.333333333,1,1,low
2018-03-29 00:47:00,4,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,71,0,1,3,2018-03-28 18:57:00,5.849444444,1,4,medium,0,0,540.0,0,36.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:49:00,46,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,192,1,0,3,2018-03-28 18:57:00,5.883055556,1,46,very_high,1,0,540.0,0,414.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:50:00,9,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,220,0,1,3,2018-03-28 18:57:00,5.890833333,1,9,high,0,0,540.0,0,81.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:50:00,18,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,239,0,1,3,2018-03-28 18:57:00,5.896111111,1,18,high,0,0,540.0,0,162.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:50:00,14,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,250,1,0,3,2018-03-28 18:57:00,5.899166667,1,14,high,0,0,540.0,0,126.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:51:00,2,bat,2018-03-29 00:46:00,2018-03-29 00:55:00,264,1,0,3,2018-03-28 18:57:00,5.903055556,1,2,low,0,0,540.0,0,18.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:51:00,3,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,265,0,1,3,2018-03-28 18:57:00,5.903333333,1,3,medium,0,0,540.0,0,27.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:51:00,12,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,279,1,0,3,2018-03-28 18:57:00,5.907222222,1,12,high,0,0,540.0,0,108.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:51:00,15,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,295,0,1,3,2018-03-28 18:57:00,5.911666667,1,15,high,0,0,540.0,0,135.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:53:00,2,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,426,0,1,3,2018-03-28 18:57:00,5.948055556,1,2,low,0,0,540.0,0,18.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:54:00,34,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,452,1,0,3,2018-03-28 18:57:00,5.955277778,1,34,very_high,1,0,540.0,0,306.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 00:55:00,11,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,507,1,0,3,2018-03-28 18:57:00,5.970555556,1,11,high,0,0,540.0,0,99.0,2018-03-29,0,102,2.9000528819999998,8.633333333,1,1,low
2018-03-29 02:20:00,13,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,29,0,1,3,2018-03-28 18:57:00,7.385833333,1,13,high,0,0,360.0,1,78.0,2018-03-29,2,82,2.0,0.0,0,1,none
2018-03-29 02:21:00,2,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,135,0,1,3,2018-03-28 18:57:00,7.415277778,1,2,low,0,0,360.0,0,12.0,2018-03-29,2,82,2.0,0.0,0,1,none
2018-03-29 02:22:00,2,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,188,1,0,3,2018-03-28 18:57:00,7.43,1,2,low,0,0,360.0,0,12.0,2018-03-29,2,82,2.0,0.0,0,1,none
2018-03-29 02:25:00,28,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,329,1,0,3,2018-03-28 18:57:00,7.469166667,1,28,very_high,1,0,360.0,0,168.0,2018-03-29,2,82,2.0,0.0,0,1,none
2018-03-20 02:11:00,4,rat,2018-03-20 02:11:00,2018-03-20 02:11:00,46,1,1,3,2018-03-19 17:51:00,8.347222222,1,4,medium,0,0,0.0,0,0.0,2018-03-20,2,42,2.2268999455,1.816666667,1,0,low
2018-03-20 03:17:00,2,fast,2018-03-20 03:15:00,2018-03-20 03:17:00,108,0,1,3,2018-03-19 17:51:00,9.436944444,1,2,low,0,0,120.00000000000001,0,4.000000000000001,2018-03-20,3,30,2.0,0.0,0,0,none
2018-03-31 00:28:00,25,bat,2018-03-31 00:20:00,2018-03-31 00:28:00,517,1,0,3,2018-03-30 18:59:00,5.497777778,1,25,very_high,1,0,480.00000000000006,0,200.00000000000006,2018-03-31,0,170,1.902391546,0.0,0,1,none
2018-03-31 01:57:00,3,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,537,0,1,3,2018-03-30 18:59:00,6.976944444,1,3,medium,0,0,600.0,0,30.0,2018-03-31,1,83,1.0363963725,9.533333333,1,1,low
2018-03-31 00:28:00,1,fast,2018-03-31 00:20:00,2018-03-31 00:28:00,507,0,0,3,2018-03-30 18:59:00,5.495,1,1,low,0,0,480.00000000000006,0,8.000000000000002,2018-03-31,0,170,1.902391546,0.0,0,1,none
2018-03-31 01:58:00,64,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,2018-03-30 18:59:00,6.986666667,1,64,very_high,1,1,600.0,0,640.0,2018-03-31,1,83,1.0363963725,9.533333333,1,1,low
2018-04-02 22:04:00,10,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,381,1,0,4,2018-04-02 19:01:00,3.06,1,10,high,0,0,660.0,0,110.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:05:00,8,both,2018-04-02 21:58:00,2018-04-02 22:09:00,436,1,0,4,2018-04-02 19:01:00,3.075277778,1,8,high,0,0,660.0,0,88.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:05:00,2,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,450,0,1,4,2018-04-02 19:01:00,3.079166667,1,2,low,0,0,660.0,0,22.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:05:00,6,both,2018-04-02 21:58:00,2018-04-02 22:09:00,455,1,0,4,2018-04-02 19:01:00,3.080555556,1,6,medium,0,0,660.0,0,66.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:06:00,2,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,477,0,0,4,2018-04-02 19:01:00,3.086666667,1,2,low,0,0,660.0,0,22.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:07:00,30,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,558,0,1,4,2018-04-02 19:01:00,3.109166667,1,30,very_high,1,1,660.0,0,330.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:09:00,7,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,662,1,0,4,2018-04-02 19:01:00,3.138055556,1,7,high,0,0,660.0,0,77.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:09:00,6,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,673,1,0,4,2018-04-02 19:01:00,3.141111111,1,6,medium,0,0,660.0,0,66.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:09:00,18,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,668,0,1,4,2018-04-02 19:01:00,3.139722222,1,18,high,0,0,660.0,0,198.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 22:09:00,17,both,2018-04-02 21:58:00,2018-04-02 22:09:00,695,1,0,4,2018-04-02 19:01:00,3.147222222,1,17,high,0,0,660.0,0,187.0,2018-04-02,22,180,2.516407119,8.95,1,1,low
2018-04-02 23:12:00,1,fast,2018-04-02 23:10:00,2018-04-02 23:18:00,128,0,1,4,2018-04-02 19:01:00,4.189444444,1,1,low,0,0,480.00000000000006,0,8.000000000000002,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:16:00,6,fast,2018-04-02 23:10:00,2018-04-02 23:18:00,381,0,1,4,2018-04-02 19:01:00,4.259722222,1,6,medium,0,0,480.00000000000006,0,48.000000000000014,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:43:00,2,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,80,0,1,4,2018-04-02 19:01:00,4.708055556,1,2,low,0,0,360.0,0,12.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:45:00,1,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,177,0,1,4,2018-04-02 19:01:00,4.735,1,1,low,0,0,360.0,0,6.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:45:00,11,bat,2018-04-02 23:42:00,2018-04-02 23:48:00,223,1,0,4,2018-04-02 19:01:00,4.747777778,1,11,high,0,0,360.0,0,66.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:46:00,3,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,234,0,1,4,2018-04-02 19:01:00,4.750833333,1,3,medium,0,0,360.0,0,18.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:46:00,25,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,239,0,1,4,2018-04-02 19:01:00,4.752222222,1,25,very_high,1,1,360.0,0,150.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:46:00,6,bat,2018-04-02 23:42:00,2018-04-02 23:48:00,238,1,0,4,2018-04-02 19:01:00,4.751944444,1,6,medium,0,0,360.0,0,36.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:46:00,3,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,262,1,0,4,2018-04-02 19:01:00,4.758611111,1,3,medium,0,0,360.0,0,18.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:46:00,11,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,287,1,0,4,2018-04-02 19:01:00,4.765555556,1,11,high,0,0,360.0,0,66.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:48:00,15,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,355,0,1,4,2018-04-02 19:01:00,4.784444444,1,15,high,0,0,360.0,0,90.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-02 23:48:00,6,bat,2018-04-02 23:42:00,2018-04-02 23:48:00,360,1,0,4,2018-04-02 19:01:00,4.785833333,1,6,medium,0,0,360.0,0,36.0,2018-04-02,23,160,2.0,14.966666666999998,2,1,medium
2018-04-03 01:01:00,70,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,53,0,1,4,2018-04-02 19:01:00,6.003888889,1,70,very_high,1,1,1260.0,0,1470.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:01:00,1,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,82,0,1,4,2018-04-02 19:01:00,6.011944444,1,1,low,0,0,1260.0,0,21.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:01:00,1,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,98,0,1,4,2018-04-02 19:01:00,6.016388889,1,1,low,0,0,1260.0,0,21.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:02:00,4,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,101,0,1,4,2018-04-02 19:01:00,6.017222222,1,4,medium,0,0,1260.0,0,84.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:02:00,37,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,112,1,0,4,2018-04-02 19:01:00,6.020277778,1,37,very_high,1,0,1260.0,0,777.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:02:00,1,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,120,1,0,4,2018-04-02 19:01:00,6.0225,1,1,low,0,0,1260.0,0,21.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:02:00,2,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,128,0,1,4,2018-04-02 19:01:00,6.024722222,1,2,low,0,0,1260.0,0,42.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:03:00,4,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,180,0,1,4,2018-04-02 19:01:00,6.039166667,1,4,medium,0,0,1260.0,0,84.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:04:00,3,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,232,1,0,4,2018-04-02 19:01:00,6.053611111,1,3,medium,0,0,1260.0,0,63.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:04:00,2,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,277,0,0,4,2018-04-02 19:01:00,6.066111111,1,2,low,0,0,1260.0,0,42.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:06:00,19,both,2018-04-03 01:00:00,2018-04-03 01:21:00,353,1,0,4,2018-04-02 19:01:00,6.087222222,1,19,high,0,0,1260.0,0,399.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:07:00,3,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,435,0,1,4,2018-04-02 19:01:00,6.11,1,3,medium,0,0,1260.0,0,63.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:10:00,6,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,612,0,1,4,2018-04-02 19:01:00,6.159166667,1,6,medium,0,0,1260.0,0,126.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:12:00,1,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,708,0,1,4,2018-04-02 19:01:00,6.185833333,1,1,low,0,0,1260.0,0,21.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:13:00,9,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,777,1,0,4,2018-04-02 19:01:00,6.205,1,9,high,0,0,1260.0,0,189.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:13:00,23,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,806,1,0,4,2018-04-02 19:01:00,6.213055556,1,23,very_high,1,0,1260.0,0,483.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:15:00,1,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,903,0,0,4,2018-04-02 19:01:00,6.24,1,1,low,0,0,1260.0,0,21.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 01:15:00,155,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,936,0,0,4,2018-04-02 19:01:00,6.249166667,1,155,very_high,1,1,1260.0,0,3255.0,2018-04-03,1,127,1.5161290319999998,20.03333333,1,1,medium
2018-04-03 21:22:00,3,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,90,0,1,4,2018-04-03 19:01:00,2.358611111,1,3,medium,0,0,660.0,0,33.0,2018-04-03,21,104,3.0,11.016666665999999,2,1,medium
2018-04-03 21:27:00,3,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,376,0,1,4,2018-04-03 19:01:00,2.438055556,1,3,medium,0,0,660.0,0,33.0,2018-04-03,21,104,3.0,11.016666665999999,2,1,medium
2018-04-03 21:28:00,2,fast,2018-04-03 21:21:00,2018-04-03 21:32:00,452,0,1,4,2018-04-03 19:01:00,2.459166667,1,2,low,0,0,660.0,0,22.0,2018-04-03,21,104,3.0,11.016666665999999,2,1,medium
2018-04-03 23:24:00,2,fast,2018-04-03 23:24:00,2018-04-03 23:40:00,12,0,1,4,2018-04-03 19:01:00,4.395833333,1,2,low,0,0,960.0000000000001,1,32.00000000000001,2018-04-03,23,135,2.5401903755,16.333333333,2,1,medium
2018-04-03 23:25:00,9,rat,2018-04-03 23:24:00,2018-04-03 23:40:00,31,1,0,4,2018-04-03 19:01:00,4.401111111,1,9,high,0,0,960.0000000000001,0,144.00000000000003,2018-04-03,23,135,2.5401903755,16.333333333,2,1,medium
