start_time,month,season,vigilance_score,vigilance_level,high_vigilance,avoidance_behavior,bat_landing_to_food,risk,reward,habit,seconds_after_rat_arrival,rat_presence_duration,immediate_rat_threat,hours_after_sunset,avg_food_availability,total_rat_minutes_hour,total_rat_arrivals_hour,total_bat_landings_hour,rat_activity_level,high_competition,vigilance_x_rat_presence
2018-04-02 22:07:00,4,1,30,very_high,1,1,30,0,1,fast,558,660.0,0,3.109166667,2.516407119,8.95,1,180,low,1,330.0
2018-04-02 22:09:00,4,1,7,high,0,0,7,1,0,rat,662,660.0,0,3.138055556,2.516407119,8.95,1,180,low,1,77.0
2018-04-02 22:09:00,4,1,6,medium,0,0,6,1,0,rat,673,660.0,0,3.141111111,2.516407119,8.95,1,180,low,1,66.0
2018-04-02 22:09:00,4,1,18,high,0,0,18,0,1,fast,668,660.0,0,3.139722222,2.516407119,8.95,1,180,low,1,198.0
2018-04-02 22:09:00,4,1,17,high,0,0,17,1,0,both,695,660.0,0,3.147222222,2.516407119,8.95,1,180,low,1,187.0
2018-04-02 23:12:00,4,1,1,low,0,0,1,0,1,fast,128,480.00000000000006,0,4.189444444,2.0,14.966666666999998,2,160,medium,1,8.000000000000002
2018-04-02 23:16:00,4,1,6,medium,0,0,6,0,1,fast,381,480.00000000000006,0,4.259722222,2.0,14.966666666999998,2,160,medium,1,48.000000000000014
2018-04-02 23:43:00,4,1,2,low,0,0,2,0,1,fast,80,360.0,0,4.708055556,2.0,14.966666666999998,2,160,medium,1,12.0
2018-04-02 23:45:00,4,1,1,low,0,0,1,0,1,fast,177,360.0,0,4.735,2.0,14.966666666999998,2,160,medium,1,6.0
2018-04-02 23:45:00,4,1,11,high,0,0,11,1,0,bat,223,360.0,0,4.747777778,2.0,14.966666666999998,2,160,medium,1,66.0
2018-04-02 23:46:00,4,1,3,medium,0,0,3,0,1,fast,234,360.0,0,4.750833333,2.0,14.966666666999998,2,160,medium,1,18.0
2018-04-02 23:46:00,4,1,25,very_high,1,1,25,0,1,fast,239,360.0,0,4.752222222,2.0,14.966666666999998,2,160,medium,1,150.0
2018-04-02 23:46:00,4,1,6,medium,0,0,6,1,0,bat,238,360.0,0,4.751944444,2.0,14.966666666999998,2,160,medium,1,36.0
2018-04-02 23:46:00,4,1,3,medium,0,0,3,1,0,rat,262,360.0,0,4.758611111,2.0,14.966666666999998,2,160,medium,1,18.0
2018-04-02 23:46:00,4,1,11,high,0,0,11,1,0,rat,287,360.0,0,4.765555556,2.0,14.966666666999998,2,160,medium,1,66.0
2018-04-02 23:48:00,4,1,15,high,0,0,15,0,1,fast,355,360.0,0,4.784444444,2.0,14.966666666999998,2,160,medium,1,90.0
2018-04-02 23:48:00,4,1,6,medium,0,0,6,1,0,bat,360,360.0,0,4.785833333,2.0,14.966666666999998,2,160,medium,1,36.0
2018-04-03 01:01:00,4,1,70,very_high,1,1,70,0,1,fast,53,1260.0,0,6.003888889,1.5161290319999998,20.03333333,1,127,medium,1,1470.0
2018-04-03 01:01:00,4,1,1,low,0,0,1,0,1,fast,82,1260.0,0,6.011944444,1.5161290319999998,20.03333333,1,127,medium,1,21.0
2018-04-03 01:01:00,4,1,1,low,0,0,1,0,1,fast,98,1260.0,0,6.016388889,1.5161290319999998,20.03333333,1,127,medium,1,21.0
2018-04-03 01:02:00,4,1,4,medium,0,0,4,0,1,fast,101,1260.0,0,6.017222222,1.5161290319999998,20.03333333,1,127,medium,1,84.0
2018-04-03 01:02:00,4,1,37,very_high,1,0,37,1,0,rat,112,1260.0,0,6.020277778,1.5161290319999998,20.03333333,1,127,medium,1,777.0
2018-04-03 01:02:00,4,1,1,low,0,0,1,1,0,rat,120,1260.0,0,6.0225,1.5161290319999998,20.03333333,1,127,medium,1,21.0
2018-04-03 01:02:00,4,1,2,low,0,0,2,0,1,fast,128,1260.0,0,6.024722222,1.5161290319999998,20.03333333,1,127,medium,1,42.0
2018-04-03 01:03:00,4,1,4,medium,0,0,4,0,1,fast,180,1260.0,0,6.039166667,1.5161290319999998,20.03333333,1,127,medium,1,84.0
2018-04-03 01:04:00,4,1,3,medium,0,0,3,1,0,rat,232,1260.0,0,6.053611111,1.5161290319999998,20.03333333,1,127,medium,1,63.0
2018-04-03 01:04:00,4,1,2,low,0,0,2,0,0,fast,277,1260.0,0,6.066111111,1.5161290319999998,20.03333333,1,127,medium,1,42.0
2018-04-03 01:06:00,4,1,19,high,0,0,19,1,0,both,353,1260.0,0,6.087222222,1.5161290319999998,20.03333333,1,127,medium,1,399.0
2018-04-03 01:07:00,4,1,3,medium,0,0,3,0,1,fast,435,1260.0,0,6.11,1.5161290319999998,20.03333333,1,127,medium,1,63.0
2018-04-03 01:10:00,4,1,6,medium,0,0,6,0,1,fast,612,1260.0,0,6.159166667,1.5161290319999998,20.03333333,1,127,medium,1,126.0
2018-04-03 01:12:00,4,1,1,low,0,0,1,0,1,fast,708,1260.0,0,6.185833333,1.5161290319999998,20.03333333,1,127,medium,1,21.0
2018-04-03 01:13:00,4,1,9,high,0,0,9,1,0,rat,777,1260.0,0,6.205,1.5161290319999998,20.03333333,1,127,medium,1,189.0
2018-04-03 01:13:00,4,1,23,very_high,1,0,23,1,0,rat,806,1260.0,0,6.213055556,1.5161290319999998,20.03333333,1,127,medium,1,483.0
2018-04-03 01:15:00,4,1,1,low,0,0,1,0,0,fast,903,1260.0,0,6.24,1.5161290319999998,20.03333333,1,127,medium,1,21.0
2018-04-03 01:15:00,4,1,155,very_high,1,1,155,0,0,fast,936,1260.0,0,6.249166667,1.5161290319999998,20.03333333,1,127,medium,1,3255.0
2018-04-03 21:22:00,4,1,3,medium,0,0,3,0,1,fast,90,660.0,0,2.358611111,3.0,11.016666665999999,2,104,medium,1,33.0
2018-04-03 21:27:00,4,1,3,medium,0,0,3,0,1,fast,376,660.0,0,2.438055556,3.0,11.016666665999999,2,104,medium,1,33.0
2018-04-03 21:28:00,4,1,2,low,0,0,2,0,1,fast,452,660.0,0,2.459166667,3.0,11.016666665999999,2,104,medium,1,22.0
2018-04-03 23:24:00,4,1,2,low,0,0,2,0,1,fast,12,960.0000000000001,1,4.395833333,2.5401903755,16.333333333,2,135,medium,1,32.00000000000001
2018-04-03 23:25:00,4,1,9,high,0,0,9,1,0,rat,31,960.0000000000001,0,4.401111111,2.5401903755,16.333333333,2,135,medium,1,144.00000000000003
2018-04-03 23:25:00,4,1,4,medium,0,0,4,0,1,fast,58,960.0000000000001,0,4.408611111,2.5401903755,16.333333333,2,135,medium,1,64.00000000000001
2018-04-03 23:27:00,4,1,5,medium,0,0,5,1,0,rat,187,960.0000000000001,0,4.444444444,2.5401903755,16.333333333,2,135,medium,1,80.00000000000001
2018-04-03 23:27:00,4,1,4,medium,0,0,4,1,0,rat,197,960.0000000000001,0,4.447222222,2.5401903755,16.333333333,2,135,medium,1,64.00000000000001
2018-04-03 23:28:00,4,1,1,low,0,0,1,0,1,fast,224,960.0000000000001,0,4.454722222,2.5401903755,16.333333333,2,135,medium,1,16.000000000000004
2018-04-03 23:29:00,4,1,48,very_high,1,0,48,1,0,rat,312,960.0000000000001,0,4.479166667,2.5401903755,16.333333333,2,135,medium,1,768.0000000000002
2018-04-03 23:29:00,4,1,3,medium,0,0,3,0,1,fast,312,960.0000000000001,0,4.479166667,2.5401903755,16.333333333,2,135,medium,1,48.000000000000014
2018-04-03 23:31:00,4,1,10,high,0,0,10,1,0,both,402,960.0000000000001,0,4.504166667,2.5401903755,16.333333333,2,135,medium,1,160.00000000000003
2018-04-03 23:34:00,4,1,2,low,0,0,2,0,1,fast,597,960.0000000000001,0,4.558333333,2.5401903755,16.333333333,2,135,medium,1,32.00000000000001
2018-04-03 23:40:00,4,1,2,low,0,0,2,1,0,rat,949,960.0000000000001,0,4.656111111,2.5401903755,16.333333333,2,135,medium,1,32.00000000000001
2018-04-04 00:48:00,4,1,3,medium,0,0,3,1,0,rat,12,600.0,1,5.788055556,2.0015864619999997,10.86666667,1,106,medium,1,30.0
2018-04-04 00:48:00,4,1,4,medium,0,0,4,0,1,fast,25,600.0,1,5.791666667,2.0015864619999997,10.86666667,1,106,medium,1,40.0
2018-04-04 00:49:00,4,1,22,high,0,0,22,1,0,both,59,600.0,0,5.801111111,2.0015864619999997,10.86666667,1,106,medium,1,220.0
2018-04-04 00:49:00,4,1,2,low,0,0,2,0,0,fast,63,600.0,0,5.802222222,2.0015864619999997,10.86666667,1,106,medium,1,20.0
2018-04-04 00:49:00,4,1,2,low,0,0,2,0,1,fast,97,600.0,0,5.811666667,2.0015864619999997,10.86666667,1,106,medium,1,20.0
2018-04-04 00:49:00,4,1,2,low,0,0,2,0,1,fast,112,600.0,0,5.815833333,2.0015864619999997,10.86666667,1,106,medium,1,20.0
2018-04-04 00:50:00,4,1,59,very_high,1,0,59,1,0,rat,165,600.0,0,5.830555556,2.0015864619999997,10.86666667,1,106,medium,1,590.0
2018-04-04 00:51:00,4,1,4,medium,0,0,4,0,1,fast,217,600.0,0,5.845,2.0015864619999997,10.86666667,1,106,medium,1,40.0
2018-04-04 00:54:00,4,1,1,low,0,0,1,1,0,rat,357,600.0,0,5.883888889,2.0015864619999997,10.86666667,1,106,medium,1,10.0
2018-04-04 00:55:00,4,1,14,high,0,0,14,1,0,rat,418,600.0,0,5.900833333,2.0015864619999997,10.86666667,1,106,medium,1,140.0
2018-04-04 00:58:00,4,1,1,low,0,0,1,0,1,fast,624,600.0,0,5.958055556,2.0015864619999997,10.86666667,1,106,medium,1,10.0
2018-04-04 00:58:00,4,1,47,very_high,1,1,47,0,0,fast,632,600.0,0,5.960277778,2.0015864619999997,10.86666667,1,106,medium,1,470.0
2018-04-04 00:58:00,4,1,23,very_high,1,1,23,0,0,fast,651,600.0,0,5.965555556,2.0015864619999997,10.86666667,1,106,medium,1,230.0
2018-04-26 21:25:00,4,1,68,very_high,1,0,68,1,1,bat,19,120.00000000000001,1,2.135,3.0,1.7,1,164,low,1,136.00000000000003
2018-04-26 21:25:00,4,1,6,medium,0,0,6,1,0,rat,22,120.00000000000001,1,2.135833333,3.0,1.7,1,164,low,1,12.000000000000004
2018-04-26 21:25:00,4,1,2,low,0,0,2,1,0,both,29,120.00000000000001,1,2.137777778,3.0,1.7,1,164,low,1,4.000000000000001
2018-04-26 21:25:00,4,1,8,high,0,0,8,1,1,bat,45,120.00000000000001,0,2.142222222,3.0,1.7,1,164,low,1,16.000000000000004
2018-04-26 21:25:00,4,1,5,medium,0,0,5,1,0,both,66,120.00000000000001,0,2.148055556,3.0,1.7,1,164,low,1,10.000000000000002
2018-04-26 21:26:00,4,1,2,low,0,0,2,1,0,bat,76,120.00000000000001,0,2.150833333,3.0,1.7,1,164,low,1,4.000000000000001
2018-04-26 21:26:00,4,1,15,high,0,0,15,1,0,bat,88,120.00000000000001,0,2.154166667,3.0,1.7,1,164,low,1,30.000000000000007
2018-04-26 21:26:00,4,1,4,medium,0,0,4,1,1,bat,101,120.00000000000001,0,2.157777778,3.0,1.7,1,164,low,1,8.000000000000002
2018-04-26 22:25:00,4,1,15,high,0,0,15,1,0,bat,16,660.0,1,3.148055556,3.0,26.283333333,3,141,medium,1,165.0
2018-04-26 22:26:00,4,1,18,high,0,0,18,1,1,bat,33,660.0,0,3.152777778,3.0,26.283333333,3,141,medium,1,198.0
2018-04-26 22:26:00,4,1,3,medium,0,0,3,0,1,fast,65,660.0,0,3.161666667,3.0,26.283333333,3,141,medium,1,33.0
2018-04-26 22:26:00,4,1,13,high,0,0,13,1,1,bat,81,660.0,0,3.166111111,3.0,26.283333333,3,141,medium,1,143.0
2018-04-26 22:26:00,4,1,14,high,0,0,14,1,1,bat,81,660.0,0,3.166111111,3.0,26.283333333,3,141,medium,1,154.0
2018-04-26 22:27:00,4,1,10,high,0,0,10,1,1,bat,92,660.0,0,3.169166667,3.0,26.283333333,3,141,medium,1,110.0
2018-04-26 22:27:00,4,1,1,low,0,0,1,0,0,fast,124,660.0,0,3.178055556,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 22:27:00,4,1,7,high,0,0,7,1,0,both,126,660.0,0,3.178611111,3.0,26.283333333,3,141,medium,1,77.0
2018-04-26 22:28:00,4,1,3,medium,0,0,3,0,1,fast,202,660.0,0,3.199722222,3.0,26.283333333,3,141,medium,1,33.0
2018-04-26 22:29:00,4,1,1,low,0,0,1,0,1,fast,215,660.0,0,3.203333333,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 22:30:00,4,1,23,very_high,1,0,23,1,0,bat,274,660.0,0,3.219722222,3.0,26.283333333,3,141,medium,1,253.0
2018-04-26 22:30:00,4,1,79,very_high,1,1,79,0,0,fast,306,660.0,0,3.228611111,3.0,26.283333333,3,141,medium,1,869.0
2018-04-26 22:30:00,4,1,1,low,0,0,1,0,0,fast,311,660.0,0,3.23,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 22:30:00,4,1,4,medium,0,0,4,0,1,fast,318,660.0,0,3.231944444,3.0,26.283333333,3,141,medium,1,44.0
2018-04-26 22:30:00,4,1,5,medium,0,0,5,1,1,bat,322,660.0,0,3.233055556,3.0,26.283333333,3,141,medium,1,55.0
2018-04-26 22:31:00,4,1,3,medium,0,0,3,0,1,fast,326,660.0,0,3.234166667,3.0,26.283333333,3,141,medium,1,33.0
2018-04-26 22:31:00,4,1,2,low,0,0,2,0,1,fast,340,660.0,0,3.238055556,3.0,26.283333333,3,141,medium,1,22.0
2018-04-26 22:31:00,4,1,55,very_high,1,0,55,1,1,bat,343,660.0,0,3.238888889,3.0,26.283333333,3,141,medium,1,605.0
2018-04-26 22:32:00,4,1,3,medium,0,0,3,0,1,fast,392,660.0,0,3.2525,3.0,26.283333333,3,141,medium,1,33.0
2018-04-26 22:32:00,4,1,3,medium,0,0,3,0,0,fast,406,660.0,0,3.256388889,3.0,26.283333333,3,141,medium,1,33.0
2018-04-26 22:33:00,4,1,1,low,0,0,1,0,0,fast,449,660.0,0,3.268333333,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 22:34:00,4,1,65,very_high,1,0,65,1,1,bat,519,660.0,0,3.287777778,3.0,26.283333333,3,141,medium,1,715.0
2018-04-26 22:34:00,4,1,275,very_high,1,0,275,1,1,bat,556,660.0,0,3.298055556,3.0,26.283333333,3,141,medium,1,3025.0
2018-04-26 22:35:00,4,1,2,low,0,0,2,1,0,bat,594,660.0,0,3.308611111,3.0,26.283333333,3,141,medium,1,22.0
2018-04-26 22:35:00,4,1,2,low,0,0,2,1,0,bat,602,660.0,0,3.310833333,3.0,26.283333333,3,141,medium,1,22.0
2018-04-26 22:35:00,4,1,1,low,0,0,1,1,0,rat,613,660.0,0,3.313888889,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 22:36:00,4,1,18,high,0,0,18,1,1,bat,635,660.0,0,3.32,3.0,26.283333333,3,141,medium,1,198.0
2018-04-26 23:05:00,4,1,28,very_high,1,1,28,0,1,fast,22,300.0,1,3.805,2.9601977105,0.0,0,123,none,1,140.0
2018-04-26 23:05:00,4,1,6,medium,0,0,6,1,1,bat,37,300.0,0,3.809166667,2.9601977105,0.0,0,123,none,1,30.0
2018-04-26 23:05:00,4,1,9,high,0,0,9,1,0,bat,46,300.0,0,3.811666667,2.9601977105,0.0,0,123,none,1,45.0
2018-04-26 23:06:00,4,1,2,low,0,0,2,0,1,fast,87,300.0,0,3.823055556,2.9601977105,0.0,0,123,none,1,10.0
2018-04-26 23:06:00,4,1,8,high,0,0,8,0,1,fast,96,300.0,0,3.825555556,2.9601977105,0.0,0,123,none,1,40.0
2018-04-26 23:06:00,4,1,6,medium,0,0,6,0,1,fast,110,300.0,0,3.829444444,2.9601977105,0.0,0,123,none,1,30.0
2018-04-26 23:09:00,4,1,6,medium,0,0,6,0,1,fast,273,300.0,0,3.874722222,2.9601977105,0.0,0,123,none,1,30.0
2018-04-26 23:09:00,4,1,40,very_high,1,1,40,0,1,fast,283,300.0,0,3.8775,2.9601977105,0.0,0,123,none,1,200.0
2018-04-27 00:24:00,4,1,7,high,0,0,7,1,1,both,10,240.00000000000003,1,5.126111111,2.273152966,4.483333333,1,137,low,1,28.000000000000007
2018-04-27 00:25:00,4,1,4,medium,0,0,4,0,1,fast,65,240.00000000000003,0,5.141388889,2.273152966,4.483333333,1,137,low,1,16.000000000000004
2018-04-27 00:25:00,4,1,20,high,0,0,20,1,0,rat,72,240.00000000000003,0,5.143333333,2.273152966,4.483333333,1,137,low,1,80.00000000000001
2018-04-27 00:25:00,4,1,47,very_high,1,0,47,1,0,both,91,240.00000000000003,0,5.148611111,2.273152966,4.483333333,1,137,low,1,188.00000000000003
2018-04-27 00:26:00,4,1,35,very_high,1,0,35,1,0,bat,129,240.00000000000003,0,5.159166667,2.273152966,4.483333333,1,137,low,1,140.00000000000003
2018-04-27 00:26:00,4,1,13,high,0,0,13,1,1,bat,138,240.00000000000003,0,5.161666667,2.273152966,4.483333333,1,137,low,1,52.000000000000014
2018-04-27 00:27:00,4,1,12,high,0,0,12,1,1,bat,164,240.00000000000003,0,5.168888889,2.273152966,4.483333333,1,137,low,1,48.000000000000014
2018-04-27 00:27:00,4,1,20,high,0,0,20,1,1,bat,183,240.00000000000003,0,5.174166667,2.273152966,4.483333333,1,137,low,1,80.00000000000001
2018-04-27 00:27:00,4,1,9,high,0,0,9,1,1,bat,187,240.00000000000003,0,5.175277778,2.273152966,4.483333333,1,137,low,1,36.00000000000001
2018-04-27 00:27:00,4,1,21,high,0,0,21,1,1,bat,199,240.00000000000003,0,5.178611111,2.273152966,4.483333333,1,137,low,1,84.00000000000001
2018-04-27 00:28:00,4,1,1,low,0,0,1,1,0,rat,226,240.00000000000003,0,5.186111111,2.273152966,4.483333333,1,137,low,1,4.000000000000001
2018-04-27 00:28:00,4,1,6,medium,0,0,6,0,1,fast,231,240.00000000000003,0,5.1875,2.273152966,4.483333333,1,137,low,1,24.000000000000007
2018-04-27 01:19:00,4,1,15,high,0,0,15,1,1,bat,76,240.00000000000003,0,6.04,1.959545214,10.100000000000001,2,166,medium,1,60.000000000000014
2018-04-27 01:19:00,4,1,3,medium,0,0,3,1,0,bat,85,240.00000000000003,0,6.0425,1.959545214,10.100000000000001,2,166,medium,1,12.000000000000004
2018-04-27 01:20:00,4,1,8,high,0,0,8,0,1,fast,119,240.00000000000003,0,6.051944444,1.959545214,10.100000000000001,2,166,medium,1,32.00000000000001
2018-04-27 01:20:00,4,1,10,high,0,0,10,0,1,fast,126,240.00000000000003,0,6.053888889,1.959545214,10.100000000000001,2,166,medium,1,40.00000000000001
2018-04-27 01:20:00,4,1,15,high,0,0,15,0,1,fast,142,240.00000000000003,0,6.058333333,1.959545214,10.100000000000001,2,166,medium,1,60.000000000000014
2018-04-27 01:21:00,4,1,26,very_high,1,0,26,1,1,bat,223,240.00000000000003,0,6.080833333,1.959545214,10.100000000000001,2,166,medium,1,104.00000000000003
2018-04-27 01:21:00,4,1,2,low,0,0,2,0,0,fast,231,240.00000000000003,0,6.083055556,1.959545214,10.100000000000001,2,166,medium,1,8.000000000000002
2018-04-27 02:10:00,4,1,51,very_high,1,0,51,1,0,both,7,600.0,1,6.899722222,1.2654680065,27.7,6,59,medium,0,510.0
2018-04-27 02:11:00,4,1,5,medium,0,0,5,0,1,fast,47,600.0,0,6.910833333,1.2654680065,27.7,6,59,medium,0,50.0
2018-04-27 02:13:00,4,1,3,medium,0,0,3,0,1,fast,140,600.0,0,6.936666667,1.2654680065,27.7,6,59,medium,0,30.0
2018-04-27 02:14:00,4,1,13,high,0,0,13,0,1,fast,246,600.0,0,6.966111111,1.2654680065,27.7,6,59,medium,0,130.0
2018-04-27 02:16:00,4,1,3,medium,0,0,3,1,0,rat,318,600.0,0,6.986111111,1.2654680065,27.7,6,59,medium,0,30.0
2018-04-27 02:16:00,4,1,96,very_high,1,0,96,1,1,both,366,600.0,0,6.999444444,1.2654680065,27.7,6,59,medium,0,960.0
2018-04-27 02:17:00,4,1,64,very_high,1,0,64,1,0,rat,368,600.0,0,7.0,1.2654680065,27.7,6,59,medium,0,640.0
2018-04-27 02:19:00,4,1,81,very_high,1,1,81,0,1,fast,537,600.0,0,7.046944444,1.2654680065,27.7,6,59,medium,0,810.0
2018-04-27 02:39:00,4,1,2,low,0,0,2,0,1,fast,62,1200.0,0,7.379722222,1.2654680065,27.7,6,59,medium,0,40.0
2018-04-27 02:47:00,4,1,91,very_high,1,1,91,0,0,fast,528,1200.0,0,7.509166667,1.2654680065,27.7,6,59,medium,0,1820.0
2018-04-27 02:49:00,4,1,2,low,0,0,2,0,1,fast,660,1200.0,0,7.545833333,1.2654680065,27.7,6,59,medium,0,40.0
2018-04-27 02:49:00,4,1,14,high,0,0,14,0,0,fast,664,1200.0,0,7.546944444,1.2654680065,27.7,6,59,medium,0,280.0
2018-04-27 02:51:00,4,1,33,very_high,1,1,33,0,1,fast,784,1200.0,0,7.580277778,1.2654680065,27.7,6,59,medium,0,660.0
2018-04-27 02:52:00,4,1,10,high,0,0,10,0,1,fast,811,1200.0,0,7.587777778,1.2654680065,27.7,6,59,medium,0,200.0
2018-04-27 02:52:00,4,1,22,high,0,0,22,0,1,fast,825,1200.0,0,7.591666667,1.2654680065,27.7,6,59,medium,0,440.0
2018-04-27 02:53:00,4,1,68,very_high,1,0,68,1,1,bat,857,1200.0,0,7.600555556,1.2654680065,27.7,6,59,medium,0,1360.0
2018-04-27 02:53:00,4,1,11,high,0,0,11,1,1,bat,908,1200.0,0,7.614722222,1.2654680065,27.7,6,59,medium,0,220.0
2018-04-27 03:01:00,4,1,1,low,0,0,1,0,1,fast,17,60.00000000000001,1,7.741666667,1.0,17.099999997,5,43,medium,0,1.0000000000000002
2018-04-27 03:01:00,4,1,2,low,0,0,2,0,1,fast,22,60.00000000000001,1,7.743055556,1.0,17.099999997,5,43,medium,0,2.0000000000000004
2018-04-27 03:23:00,4,1,43,very_high,1,0,43,1,0,both,17,180.0,1,8.101388889,1.0,17.099999997,5,43,medium,0,129.0
2018-04-27 03:23:00,4,1,13,high,0,0,13,0,1,fast,20,180.0,1,8.102222222,1.0,17.099999997,5,43,medium,0,39.0
2018-04-27 03:23:00,4,1,44,very_high,1,0,44,1,0,both,33,180.0,0,8.105833333,1.0,17.099999997,5,43,medium,0,132.0
2018-04-27 03:24:00,4,1,1,low,0,0,1,0,1,fast,99,180.0,0,8.124166667,1.0,17.099999997,5,43,medium,0,3.0
2018-04-27 03:25:00,4,1,77,very_high,1,0,77,1,0,rat,142,180.0,0,8.136111111,1.0,17.099999997,5,43,medium,0,231.0
2018-04-27 03:43:00,4,1,41,very_high,1,1,41,0,1,fast,38,180.0,0,8.446388889,1.0,17.099999997,5,43,medium,0,123.0
2018-04-27 03:45:00,4,1,57,very_high,1,0,57,1,0,both,159,180.0,0,8.48,1.0,17.099999997,5,43,medium,0,171.0
2018-04-27 03:45:00,4,1,100,very_high,1,0,100,1,0,bat,160,180.0,0,8.480277778,1.0,17.099999997,5,43,medium,0,300.0
2018-04-27 03:45:00,4,1,14,high,0,0,14,1,0,bat,168,180.0,0,8.4825,1.0,17.099999997,5,43,medium,0,42.0
2018-04-27 04:01:00,4,1,3,medium,0,0,3,0,1,fast,106,120.00000000000001,0,8.736111111,1.0,57.08333333,5,13,high,0,6.000000000000002
2018-04-27 04:12:00,4,1,5,medium,0,0,5,0,1,fast,106,300.0,0,8.931666667,1.0,57.08333333,5,13,high,0,25.0
2018-04-27 04:36:00,4,1,41,very_high,1,0,41,1,1,rat,445,960.0000000000001,0,9.323055556,1.0,57.08333333,5,13,high,0,656.0000000000001
2018-04-26 22:28:00,4,1,16,high,0,0,16,1,1,bat,183,660.0,0,3.194444444,3.0,26.283333333,3,141,medium,1,176.0
2018-04-26 22:33:00,4,1,1,low,0,0,1,0,0,fast,479,660.0,0,3.276666667,3.0,26.283333333,3,141,medium,1,11.0
2018-04-26 23:05:00,4,1,44,very_high,1,1,44,0,1,fast,26,300.0,1,3.806111111,2.9601977105,0.0,0,123,none,1,220.0
2018-04-26 23:05:00,4,1,2,low,0,0,2,1,0,rat,34,300.0,0,3.808333333,2.9601977105,0.0,0,123,none,1,10.0
2018-04-27 02:15:00,4,1,54,very_high,1,0,54,1,1,bat,278,600.0,0,6.975,1.2654680065,27.7,6,59,medium,0,540.0
2018-04-27 02:48:00,4,1,1,low,0,0,1,0,1,fast,570,1200.0,0,7.520833333,1.2654680065,27.7,6,59,medium,0,20.0
2018-04-27 03:25:00,4,1,3,medium,0,0,3,0,1,fast,140,180.0,0,8.135555556,1.0,17.099999997,5,43,medium,0,9.0
2018-04-27 03:45:00,4,1,22,high,0,0,22,0,0,fast,166,180.0,0,8.481944444,1.0,17.099999997,5,43,medium,0,66.0
2018-04-19 19:25:00,4,1,51,very_high,1,1,51,0,1,fast,75,600.0,0,0.217222222,3.533154122,9.233333333,1,49,low,0,510.0
2018-04-19 19:26:00,4,1,1,low,0,0,1,0,1,fast,167,600.0,0,0.242777778,3.533154122,9.233333333,1,49,low,0,10.0
2018-04-19 19:27:00,4,1,1,low,0,0,1,0,1,fast,230,600.0,0,0.260277778,3.533154122,9.233333333,1,49,low,0,10.0
2018-04-19 19:32:00,4,1,5,medium,0,0,5,1,0,rat,547,600.0,0,0.348333333,3.533154122,9.233333333,1,49,low,0,50.0
2018-04-19 21:33:00,4,1,40,very_high,1,0,40,1,0,rat,220,600.0,0,2.360555556,3.0,9.516666667,1,28,low,0,400.0
2018-04-19 21:37:00,4,1,176,very_high,1,1,176,0,0,fast,457,600.0,0,2.426388889,3.0,9.516666667,1,28,low,0,1760.0
2018-04-19 21:38:00,4,1,3,medium,0,0,3,0,1,fast,487,600.0,0,2.434722222,3.0,9.516666667,1,28,low,0,30.0
2018-04-19 21:38:00,4,1,2,low,0,0,2,1,0,rat,493,600.0,0,2.436388889,3.0,9.516666667,1,28,low,0,20.0
2018-04-19 22:34:00,4,1,4,medium,0,0,4,1,0,rat,22,540.0,1,3.381944444,3.0,9.15,2,52,low,0,36.0
2018-04-19 22:36:00,4,1,237,very_high,1,1,237,0,0,fast,109,540.0,0,3.406111111,3.0,9.15,2,52,low,0,2133.0
2018-04-19 22:42:00,4,1,1,low,0,0,1,1,0,rat,472,540.0,0,3.506944444,3.0,9.15,2,52,low,0,9.0
2018-04-20 00:03:00,4,1,12,high,0,0,12,0,1,fast,185,1080.0,0,4.857222222,3.0,5.4,3,73,low,0,216.0
2018-04-20 00:02:00,4,1,39,very_high,1,1,39,0,0,fast,155,1080.0,0,4.848888889,3.0,5.4,3,73,low,0,702.0
2018-04-20 00:03:00,4,1,14,high,0,0,14,1,0,rat,207,1080.0,0,4.863333333,3.0,5.4,3,73,low,0,252.0
2018-04-20 00:04:00,4,1,5,medium,0,0,5,1,0,rat,235,1080.0,0,4.871111111,3.0,5.4,3,73,low,0,90.0
2018-04-20 00:04:00,4,1,16,high,0,0,16,1,0,rat,262,1080.0,0,4.878611111,3.0,5.4,3,73,low,0,288.0
2018-04-20 00:05:00,4,1,29,very_high,1,0,29,1,0,both,295,1080.0,0,4.887777778,3.0,5.4,3,73,low,0,522.0
2018-04-20 00:05:00,4,1,3,medium,0,0,3,1,0,both,320,1080.0,0,4.894722222,3.0,5.4,3,73,low,0,54.0
2018-04-20 00:06:00,4,1,18,high,0,0,18,1,0,both,341,1080.0,0,4.900555556,3.0,5.4,3,73,low,0,324.0
2018-04-20 00:08:00,4,1,11,high,0,0,11,1,0,rat,508,1080.0,0,4.946944444,3.0,5.4,3,73,low,0,198.0
2018-04-20 00:10:00,4,1,1,low,0,0,1,0,1,fast,579,1080.0,0,4.966666667,3.0,5.4,3,73,low,0,18.0
2018-04-20 00:11:00,4,1,94,very_high,1,1,94,0,1,fast,673,1080.0,0,4.992777778,3.0,5.4,3,73,low,0,1692.0
